Current problem index : 8 ,17:38h - 8/30/2013
Refresh problem ,17:38h - 8/30/2013
Replaying all steps ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Grab Point P1,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Turn E,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Move 3,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Turn N,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Move 2,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Release Point,17:38h - 8/30/2013
Checking the solution ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Solution is Correct ,17:38h - 8/30/2013
Checked emotions are . ,17:38h - 8/30/2013
Moving to next problem ,17:38h - 8/30/2013
Refresh problem ,17:38h - 8/30/2013
Current problem index : 9 ,17:38h - 8/30/2013
Replaying all steps ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Move 1,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Turn S,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Move 2,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Plot point,17:38h - 8/30/2013
Checking the solution ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Solution is Correct ,17:38h - 8/30/2013
Checked emotions are . ,17:38h - 8/30/2013
Moving to next problem ,17:38h - 8/30/2013
Current problem index : 10 ,17:38h - 8/30/2013
Refresh problem ,17:38h - 8/30/2013
Replaying all steps ,17:38h - 8/30/2013
Checking the solution ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Solution is Incorrect ,17:38h - 8/30/2013
Checked emotions are Hungry. ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Grab Point P1,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Turn E,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Move 1,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Turn N,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Move 3,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Make command Release Point,17:38h - 8/30/2013
Checking the solution ,17:38h - 8/30/2013
Click ,17:38h - 8/30/2013
Solution is Correct ,17:38h - 8/30/2013
Checked emotions are . ,17:38h - 8/30/2013
Moving to next problem ,17:38h - 8/30/2013
Refresh problem ,17:38h - 8/30/2013
Current problem index : 11 ,17:38h - 8/30/2013
Replaying all steps ,17:38h - 8/30/2013
Current problem index : 0 ,17:49h - 8/30/2013
Current problem index : 0 ,17:50h - 8/30/2013
Current problem index : 0 ,17:51h - 8/30/2013
Current problem index : 0 ,17:54h - 8/30/2013
Current problem index : 0 ,17:55h - 8/30/2013
Checking the solution ,17:55h - 8/30/2013
Click ,17:55h - 8/30/2013
Solution is Correct ,17:55h - 8/30/2013
Checked emotions are . ,17:55h - 8/30/2013
Moving to next problem ,17:55h - 8/30/2013
Current problem index : 1 ,17:55h - 8/30/2013
Refresh problem ,17:55h - 8/30/2013
Replaying all steps ,17:55h - 8/30/2013
Current problem index : 0 ,17:48h - 9/1/2013
Checking the solution ,17:48h - 9/1/2013
Click ,17:48h - 9/1/2013
Solution is Correct ,17:48h - 9/1/2013
Checked emotions are . ,17:48h - 9/1/2013
Moving to next problem ,17:48h - 9/1/2013
Current problem index : 1 ,17:48h - 9/1/2013
Refresh problem ,17:48h - 9/1/2013
Replaying all steps ,17:48h - 9/1/2013
Checking the solution ,17:48h - 9/1/2013
Click ,17:48h - 9/1/2013
Solution is Incorrect ,17:48h - 9/1/2013
Checked emotions are . ,17:48h - 9/1/2013
Click ,17:52h - 9/1/2013
Loading problem through Applet ,17:52h - 9/1/2013
Current problem index : 1 ,17:52h - 9/1/2013
Refresh problem ,17:52h - 9/1/2013
Replaying all steps ,17:52h - 9/1/2013
Checking the solution ,17:52h - 9/1/2013
Click ,17:52h - 9/1/2013
Solution is Incorrect ,17:52h - 9/1/2013
Current problem index : 0 ,18:4h - 9/1/2013
Click ,18:4h - 9/1/2013
Loading problem through Applet ,18:4h - 9/1/2013
Current problem index : 1 ,18:4h - 9/1/2013
Replaying all steps ,18:4h - 9/1/2013
Refresh problem ,18:4h - 9/1/2013
Checking the solution ,18:4h - 9/1/2013
Click ,18:4h - 9/1/2013
Solution is Incorrect ,18:4h - 9/1/2013
Checked emotions are . ,18:4h - 9/1/2013
Current problem index : 0 ,18:5h - 9/1/2013
Click ,18:5h - 9/1/2013
Loading problem through Applet ,18:5h - 9/1/2013
Current problem index : 1 ,18:5h - 9/1/2013
Replaying all steps ,18:5h - 9/1/2013
Refresh problem ,18:5h - 9/1/2013
Checking the solution ,18:5h - 9/1/2013
Click ,18:5h - 9/1/2013
Solution is Incorrect ,18:5h - 9/1/2013
Checked emotions are . ,18:5h - 9/1/2013
Current problem index : 0 ,18:8h - 9/1/2013
Click ,18:8h - 9/1/2013
Loading problem through Applet ,18:8h - 9/1/2013
Current problem index : 1 ,18:8h - 9/1/2013
Refresh problem ,18:8h - 9/1/2013
Replaying all steps ,18:8h - 9/1/2013
Checking the solution ,18:8h - 9/1/2013
Click ,18:8h - 9/1/2013
Solution is Incorrect ,18:8h - 9/1/2013
Checked emotions are . ,18:8h - 9/1/2013
Checking the solution ,18:8h - 9/1/2013
Click ,18:8h - 9/1/2013
Solution is Incorrect ,18:8h - 9/1/2013
Current problem index : 0 ,18:27h - 9/1/2013
Current problem index : 0 ,18:27h - 9/1/2013
Click ,18:27h - 9/1/2013
Loading problem through Applet ,18:27h - 9/1/2013
Current problem index : 1 ,18:27h - 9/1/2013
Refresh problem ,18:27h - 9/1/2013
Replaying all steps ,18:27h - 9/1/2013
Checking the solution ,18:27h - 9/1/2013
Click ,18:27h - 9/1/2013
Solution is Incorrect ,18:27h - 9/1/2013
Checked emotions are . ,18:27h - 9/1/2013
Checking the solution ,18:27h - 9/1/2013
Click ,18:27h - 9/1/2013
Solution is Incorrect ,18:27h - 9/1/2013
Checked emotions are . ,18:27h - 9/1/2013
Current problem index : 0 ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Make command Turn 90,9:23h - 9/3/2013
Replaying all steps ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Make command Turn 90,9:23h - 9/3/2013
Replaying all steps ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Make command Move 2,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Make command Turn 90,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Make command Move 2,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Make command Moveto P1,9:23h - 9/3/2013
Checking the solution ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Solution is Correct ,9:23h - 9/3/2013
Checked emotions are . ,9:23h - 9/3/2013
Current problem index : 1 ,9:23h - 9/3/2013
Replaying all steps ,9:23h - 9/3/2013
Refresh problem ,9:23h - 9/3/2013
Checking the solution ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Solution is Incorrect ,9:23h - 9/3/2013
Checked emotions are . ,9:23h - 9/3/2013
Checking the solution ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Solution is Incorrect ,9:23h - 9/3/2013
Checked emotions are . ,9:23h - 9/3/2013
Checking the solution ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Solution is Incorrect ,9:23h - 9/3/2013
Checked emotions are . ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Click ,9:23h - 9/3/2013
Current problem index : 0 ,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 2,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Turn 90,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 2,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Turn 90,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 3,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Turn 45,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 3,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Turn 90,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 3,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Turn E,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 4,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Turn 90,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 4,10:34h - 9/3/2013
Replaying all steps ,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move 1,10:34h - 9/3/2013
Click ,10:34h - 9/3/2013
Make command Move -4,10:34h - 9/3/2013
Current problem index : 0 ,13:10h - 9/3/2013
Click ,13:10h - 9/3/2013
Click ,13:10h - 9/3/2013
Click ,13:10h - 9/3/2013
Click ,13:10h - 9/3/2013
Click ,13:10h - 9/3/2013
Click ,13:10h - 9/3/2013
Current problem index : 0 ,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Move 2,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Turn 90,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Move 3,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Turn 135,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Move 6,21:15h - 9/3/2013
Replaying all steps ,21:15h - 9/3/2013
Checking the solution ,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Solution is Correct ,21:15h - 9/3/2013
Checked emotions are . ,21:15h - 9/3/2013
Replaying all steps ,21:15h - 9/3/2013
Refresh problem ,21:15h - 9/3/2013
Moving to next problem ,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Move 2,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Turn 90,21:15h - 9/3/2013
Click ,21:15h - 9/3/2013
Make command Move 2,21:15h - 9/3/2013
Current problem index : 0 ,10:19h - 9/4/2013
Current problem index : 0 ,10:23h - 9/4/2013
Current problem index : 0 ,10:24h - 9/4/2013
Click ,10:24h - 9/4/2013
Current problem index : 0 ,10:25h - 9/4/2013
Click ,10:25h - 9/4/2013
Make command Move 2,10:25h - 9/4/2013
Current problem index : 0 ,10:27h - 9/4/2013
Click ,10:27h - 9/4/2013
Make command Move 2,10:27h - 9/4/2013
Current problem index : 0 ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 2,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Turn N,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Grab Point P1,10:34h - 9/4/2013
Refresh problem ,10:34h - 9/4/2013
Replaying all steps ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Solution is Correct ,10:34h - 9/4/2013
Checking the solution ,10:34h - 9/4/2013
Checked emotions are Ashamed. ,10:34h - 9/4/2013
Moving to next problem ,10:34h - 9/4/2013
Refresh problem ,10:34h - 9/4/2013
Current problem index : 1 ,10:34h - 9/4/2013
Replaying all steps ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 2,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 1,10:34h - 9/4/2013
Checking the solution ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Solution is Incorrect ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Checked emotions are . ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Turn N,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 1,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Plot point,10:34h - 9/4/2013
Checking the solution ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Solution is Correct ,10:34h - 9/4/2013
Checked emotions are . ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Replaying all steps ,10:34h - 9/4/2013
Refresh problem ,10:34h - 9/4/2013
Checking the solution ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Solution is Incorrect ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Checked emotions are . ,10:34h - 9/4/2013
Checking the solution ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Solution is Incorrect ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Checked emotions are . ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 3,10:34h - 9/4/2013
Refresh problem ,10:34h - 9/4/2013
Replaying all steps ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 3,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move -2,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 2,10:34h - 9/4/2013
Refresh problem ,10:34h - 9/4/2013
Replaying all steps ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 3,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Turn N,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Move 1,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Make command Plot point,10:34h - 9/4/2013
Checking the solution ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Solution is Incorrect ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Click ,10:34h - 9/4/2013
Checked emotions are . ,10:34h - 9/4/2013
Make command Move 1,10:34h - 9/4/2013
Current problem index : 0 ,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Checking the solution ,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Solution is Correct ,11:35h - 9/4/2013
Checked emotions are . ,11:35h - 9/4/2013
Moving to next problem ,11:35h - 9/4/2013
Current problem index : 1 ,11:35h - 9/4/2013
Refresh problem ,11:35h - 9/4/2013
Replaying all steps ,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Make command Move 3,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Make command Move 1,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Make command Move -1,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Make command Turn N,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Make command Move 1,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Make command Plot point,11:35h - 9/4/2013
Checking the solution ,11:35h - 9/4/2013
Click ,11:35h - 9/4/2013
Solution is Correct ,11:35h - 9/4/2013
Current problem index : 0 ,11:47h - 9/4/2013
Checking the solution ,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Solution is Correct ,11:47h - 9/4/2013
Checked emotions are . ,11:47h - 9/4/2013
Moving to next problem ,11:47h - 9/4/2013
Refresh problem ,11:47h - 9/4/2013
Current problem index : 1 ,11:47h - 9/4/2013
Replaying all steps ,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Make command Move 2,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Make command Move 1,11:47h - 9/4/2013
Refresh problem ,11:47h - 9/4/2013
Replaying all steps ,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Make command Move 3,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Make command Turn N,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Make command Move 1,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Make command Plot point,11:47h - 9/4/2013
Checking the solution ,11:47h - 9/4/2013
Click ,11:47h - 9/4/2013
Solution is Correct ,11:47h - 9/4/2013
Current problem index : 0 ,12:13h - 9/4/2013
Checking the solution ,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Solution is Correct ,12:13h - 9/4/2013
Checked emotions are . ,12:13h - 9/4/2013
Moving to next problem ,12:13h - 9/4/2013
Refresh problem ,12:13h - 9/4/2013
Current problem index : 1 ,12:13h - 9/4/2013
Replaying all steps ,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Make command Move 3,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Make command Move 1,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Make command Move -1,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Make command Turn N,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Make command Move 1,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Make command Plot point,12:13h - 9/4/2013
Checking the solution ,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Solution is Correct ,12:13h - 9/4/2013
Checked emotions are . ,12:13h - 9/4/2013
Refresh problem ,12:13h - 9/4/2013
Replaying all steps ,12:13h - 9/4/2013
Moving to next problem ,12:13h - 9/4/2013
Checking the solution ,12:13h - 9/4/2013
Click ,12:13h - 9/4/2013
Solution is Incorrect ,12:13h - 9/4/2013
Checked emotions are . ,12:13h - 9/4/2013
Refresh problem ,12:13h - 9/4/2013
Current problem index : 0 ,12:21h - 9/4/2013
Checking the solution ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Solution is Correct ,12:21h - 9/4/2013
Checked emotions are . ,12:21h - 9/4/2013
Moving to next problem ,12:21h - 9/4/2013
Current problem index : 1 ,12:21h - 9/4/2013
Refresh problem ,12:21h - 9/4/2013
Replaying all steps ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move 3,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move 1,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move -1,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Turn N,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move 1,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Plot point,12:21h - 9/4/2013
Checking the solution ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Solution is Correct ,12:21h - 9/4/2013
Checked emotions are . ,12:21h - 9/4/2013
Moving to next problem ,12:21h - 9/4/2013
Refresh problem ,12:21h - 9/4/2013
Current problem index : 2 ,12:21h - 9/4/2013
Replaying all steps ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move -2,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Turn N,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move -3,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Plot point,12:21h - 9/4/2013
Checking the solution ,12:21h - 9/4/2013
Solution is Correct ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Checked emotions are . ,12:21h - 9/4/2013
Checking the solution ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Solution is Correct ,12:21h - 9/4/2013
Checked emotions are . ,12:21h - 9/4/2013
Moving to next problem ,12:21h - 9/4/2013
Refresh problem ,12:21h - 9/4/2013
Current problem index : 3 ,12:21h - 9/4/2013
Replaying all steps ,12:21h - 9/4/2013
Current problem index : 4 ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Grab Point P1,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move 2,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Refresh problem ,12:21h - 9/4/2013
Replaying all steps ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Grab Point P1,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Turn E,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move 2,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Turn S,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Move 2,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Make command Release Point,12:21h - 9/4/2013
Checking the solution ,12:21h - 9/4/2013
Click ,12:21h - 9/4/2013
Solution is Correct ,12:21h - 9/4/2013
Checked emotions are . ,12:21h - 9/4/2013
Current problem index : 0 ,17:32h - 9/4/2013
Current problem index : 0 ,17:38h - 9/4/2013
Current problem index : 0 ,17:38h - 9/4/2013
Current problem index : 0 ,17:39h - 9/4/2013
Checking the solution ,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Solution is Correct ,17:39h - 9/4/2013
Checked emotions are . ,17:39h - 9/4/2013
Checking the solution ,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Solution is Correct ,17:39h - 9/4/2013
Checked emotions are . ,17:39h - 9/4/2013
Current problem index : 1 ,17:39h - 9/4/2013
Refresh problem ,17:39h - 9/4/2013
Replaying all steps ,17:39h - 9/4/2013
Current problem index : 2 ,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Move 2,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Turn 90,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Turn 90,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Move 2,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Turn -135,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Move 4,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Turn 180,17:39h - 9/4/2013
Click ,17:39h - 9/4/2013
Make command Move 6,17:39h - 9/4/2013
Checking the solution ,17:39h - 9/4/2013
Current problem index : 0 ,17:59h - 9/4/2013
Current problem index : 0 ,18:1h - 9/4/2013
Checking the solution ,18:1h - 9/4/2013
Solution is Correct ,18:1h - 9/4/2013
Click ,18:1h - 9/4/2013
Checking the solution ,18:1h - 9/4/2013
Checked emotions are . ,18:1h - 9/4/2013
Moving to next problem ,18:1h - 9/4/2013
Refresh problem ,18:1h - 9/4/2013
Current problem index : 1 ,18:1h - 9/4/2013
Replaying all steps ,18:1h - 9/4/2013
Click ,18:1h - 9/4/2013
Make command Turn 45,18:1h - 9/4/2013
Click ,18:1h - 9/4/2013
Make command Move 2,18:1h - 9/4/2013
Current problem index : 0 ,18:14h - 9/4/2013
Current problem index : 0 ,18:14h - 9/4/2013
Click ,18:14h - 9/4/2013
Click ,18:14h - 9/4/2013
Make command Move 2,18:14h - 9/4/2013
Checking the solution ,18:14h - 9/4/2013
Click ,18:14h - 9/4/2013
Solution is Correct ,18:14h - 9/4/2013
Checked emotions are . ,18:14h - 9/4/2013
Checking the solution ,18:14h - 9/4/2013
